run_id,epoch,train_loss,val_loss,val_acc,val_precision,val_recall,val_f1,timestamp
20250516_040228,1,0.694789134013425,0.6885202676057816,0.55265,0.5571875,0.5325037332005973,0.5445660473402901,2025-05-16 04:02:35
20250516_040228,2,0.6754905053764392,0.6400583788752556,0.69955,0.7363551182946826,0.6258835241413638,0.6766399397298606,2025-05-16 04:02:41
20250516_040228,3,0.5212695985842662,0.4129169523715973,0.80745,0.8199380165289256,0.790144350423096,0.804765525982256,2025-05-16 04:02:48
20250516_040228,4,0.3727387110139154,0.34478252902626993,0.8463,0.8818052360609048,0.8013937282229965,0.8396787316157296,2025-05-16 04:02:55
20250516_040228,5,0.3266581160247706,0.3069886233657598,0.86735,0.8870967741935484,0.8432055749128919,0.8645944980350125,2025-05-16 04:03:01
20250516_040228,6,0.2936439200001917,0.2825653780251741,0.88035,0.8928938180324502,0.8656047784967645,0.8790375574988627,2025-05-16 04:03:08
20250516_040228,7,0.2720226069354707,0.26431707553565503,0.88975,0.9032092162106562,0.8741662518666004,0.8884504477158901,2025-05-16 04:03:15
20250516_040228,8,0.2538066215955528,0.2502926230430603,0.8968,0.905332656170645,0.8873071179691389,0.8962292609351433,2025-05-16 04:03:21
20250516_040228,9,0.24411096808257376,0.238843484967947,0.9023,0.9123432881459587,0.8910900945744151,0.9015914585012087,2025-05-16 04:03:28
20250516_040228,10,0.23301566017281478,0.2301334448158741,0.9068,0.9224413921305381,0.889198606271777,0.9055150040551501,2025-05-16 04:03:35
20250516_040228,11,0.2233580110748862,0.2226174559444189,0.90985,0.9220606308889799,0.8962667994026879,0.9089807663183401,2025-05-16 04:03:41
20250516_040228,12,0.2167458166931845,0.21709622964262962,0.9126,0.9158063546156159,0.9096067695370831,0.9126960343622016,2025-05-16 04:03:48
20250516_040228,13,0.21190839778086182,0.2120237849652767,0.91485,0.9204637096774193,0.9090094574415132,0.9147007262709742,2025-05-16 04:03:55
20250516_040228,14,0.2053158039310176,0.20835371762514115,0.917,0.9203007518796993,0.913887506222001,0.9170829170829171,2025-05-16 04:04:01
20250516_040228,15,0.19850282228676377,0.20579915903508664,0.91825,0.919409535208458,0.9176704828272773,0.9185391858900902,2025-05-16 04:04:08
20250516_040228,16,0.19761981810354123,0.20233260318636895,0.9194,0.9288983826670736,0.9091090094574416,0.9188971624069229,2025-05-16 04:04:15
20250516_040228,17,0.19708687199908456,0.20039496943354607,0.9199,0.9281005983166007,0.911100049776008,0.9195217522355069,2025-05-16 04:04:21
20250516_040228,18,0.19590980564333071,0.19910182245075703,0.9202,0.929624733041798,0.9100049776007965,0.9197102324177483,2025-05-16 04:04:28
20250516_040228,19,0.1925555568212157,0.1983227450400591,0.92055,0.9286293592862936,0.9118964659034345,0.9201868501682656,2025-05-16 04:04:35
20250516_040228,20,0.19299460767181056,0.19815453924238682,0.9213,0.9270948875668045,0.9152812344449975,0.9211501853521691,2025-05-16 04:04:41
