run_id,epoch,train_loss,val_loss,val_acc,val_precision,val_recall,val_f1,timestamp
20250516_043428,1,0.702288684951272,0.6888902753591537,0.5584,0.5710769951951248,0.48511697361871575,0.5245989880503822,2025-05-16 04:34:40
20250516_043428,2,0.6745564470625227,0.6443261340260505,0.68335,0.7509464575446188,0.5529118964659034,0.6368900865776045,2025-05-16 04:34:52
20250516_043428,3,0.5616598296317326,0.47760405763983727,0.7696,0.7759058154876687,0.7610751617720258,0.7684189365765404,2025-05-16 04:35:03
20250516_043428,4,0.4455522234272805,0.4102056063711643,0.8151,0.8305384855744193,0.793827775012444,0.8117682988903594,2025-05-16 04:35:15
20250516_043428,5,0.3993949273209663,0.3772153213620186,0.8307,0.8537881202847731,0.7999004479840717,0.8259662828947368,2025-05-16 04:35:27
20250516_043428,6,0.37178527492626456,0.35681915618479254,0.8398,0.8687075563220868,0.8022896963663514,0.8341786564537833,2025-05-16 04:35:39
20250516_043428,7,0.35358236815519395,0.34279752932488916,0.84625,0.8809575863576738,0.8022896963663514,0.8397853384046267,2025-05-16 04:35:51
20250516_043428,8,0.339933753583082,0.3300532456487417,0.8513,0.8788982960025721,0.8164260826281732,0.8465111478117259,2025-05-16 04:36:02
20250516_043428,9,0.32822484708136057,0.3204539306461811,0.8569,0.8753265753997282,0.8338476854156297,0.8540838176812481,2025-05-16 04:36:14
20250516_043428,10,0.3198707322026514,0.3165560446679592,0.85925,0.8955142231947484,0.8148332503733201,0.8532707844670315,2025-05-16 04:36:26
20250516_043428,11,0.31588307098977886,0.3097637079656124,0.8626,0.8939639347802613,0.8241911398705823,0.8576608308297938,2025-05-16 04:36:38
20250516_043428,12,0.3093623051028343,0.30416461937129496,0.86565,0.8872631578947369,0.8391239422598308,0.862522384241494,2025-05-16 04:36:49
20250516_043428,13,0.3067442502375621,0.3014384426176548,0.8665,0.8937533368926855,0.8332503733200597,0.8624420401854714,2025-05-16 04:37:01
20250516_043428,14,0.3019849753873363,0.2985143668949604,0.8676,0.8938345224150782,0.8356396217023395,0.863757974891953,2025-05-16 04:37:13
20250516_043428,15,0.2968952754500565,0.29609934240579605,0.8691,0.8924231216316179,0.840716774514684,0.8657986467090425,2025-05-16 04:37:25
20250516_043428,16,0.29615714111525543,0.2959152989089489,0.86945,0.9034078576079878,0.8286709805873569,0.8644270211329768,2025-05-16 04:37:37
20250516_043428,17,0.2956739314802133,0.29366551600396634,0.8713,0.8996469455440248,0.8371329019412643,0.8672648514851485,2025-05-16 04:37:48
20250516_043428,18,0.2941081345460977,0.29329338744282724,0.87105,0.9020030152918371,0.8338476854156297,0.8665873467487455,2025-05-16 04:38:00
20250516_043428,19,0.29295290475058705,0.2923807352781296,0.8718,0.9006104744564636,0.8371329019412643,0.8677123103910845,2025-05-16 04:38:12
20250516_043428,20,0.29310214766271553,0.2921033214777708,0.8723,0.9006310835383463,0.8382279741164759,0.868309786531917,2025-05-16 04:38:24
