run_id,epoch,train_loss,val_loss,val_acc,val_precision,val_recall,val_f1,timestamp
20250516_040725,1,0.6970224061589332,0.6719950497150421,0.67985,0.7839101964452759,0.5005475360876058,0.6109727200923507,2025-05-16 04:07:37
20250516_040725,2,0.5745366306821252,0.3253506898880005,0.89505,0.8940686371751636,0.8973618715778995,0.8957122273562875,2025-05-16 04:07:48
20250516_040725,3,0.2120762074923819,0.17540188711136578,0.9271,0.9093335875679283,0.9495271279243405,0.9289958118242915,2025-05-16 04:08:00
20250516_040725,4,0.17002920440997288,0.16305055189877748,0.9322,0.918666281198805,0.9490293678446988,0.9336010185094505,2025-05-16 04:08:11
20250516_040725,5,0.16140118834509212,0.15578011609613895,0.9342,0.9246861924686193,0.9460428073668492,0.935242594232851,2025-05-16 04:08:23
20250516_040725,6,0.15531843606453793,0.15136394016444682,0.93635,0.9218930357829934,0.9541065206570433,0.9377232033657844,2025-05-16 04:08:34
20250516_040725,7,0.14967282481823757,0.14756623040884734,0.93755,0.9255030959752322,0.9523145843703335,0.9387174329031942,2025-05-16 04:08:45
20250516_040725,8,0.14598272256790454,0.14476877227425575,0.9387,0.930153155789679,0.9492284718765555,0.9395940086716594,2025-05-16 04:08:57
20250516_040725,9,0.14580368340774708,0.14220526050776244,0.94,0.9256906343247666,0.957391737182678,0.9412743466771067,2025-05-16 04:09:08
20250516_040725,10,0.1416322548583055,0.14026516154408455,0.9406,0.9328511386961197,0.9501244400199104,0.941408561846518,2025-05-16 04:09:20
20250516_040725,11,0.14063937131576476,0.13857343131676317,0.94135,0.9321901792673422,0.9525136884021902,0.942242355605889,2025-05-16 04:09:31
20250516_040725,12,0.1375238252388444,0.13655255772173405,0.94245,0.9310779371849555,0.9561971129915381,0.9434703600019645,2025-05-16 04:09:43
20250516_040725,13,0.13530855160799754,0.1354310115799308,0.9434,0.9348229095521514,0.9538078646092584,0.9442199664925593,2025-05-16 04:09:54
20250516_040725,14,0.13443078114918083,0.1343025582842529,0.944,0.9360891234242158,0.9536087605774017,0.9447677285728375,2025-05-16 04:10:06
20250516_040725,15,0.13390404071397843,0.13366275923326612,0.94415,0.9370471901311925,0.9528123444499751,0.9448640110568143,2025-05-16 04:10:17
20250516_040725,16,0.1340265241777821,0.13256477005779743,0.94465,0.9334626576139671,0.9580886012941762,0.9456153279292557,2025-05-16 04:10:29
20250516_040725,17,0.13395515573062713,0.1320034435018897,0.94505,0.9346938775510204,0.9574912891986063,0.9459552495697074,2025-05-16 04:10:40
20250516_040725,18,0.13083794456758316,0.13167605558410286,0.94515,0.9372556684910086,0.9547038327526133,0.9458992947674705,2025-05-16 04:10:51
20250516_040725,19,0.1314928535917762,0.1313529886305332,0.9452,0.9369202226345084,0.9552015928322548,0.9459725919353249,2025-05-16 04:11:03
20250516_040725,20,0.13124051433839615,0.13125153295695782,0.9451,0.9363113235150687,0.9556993529118964,0.9459060005911912,2025-05-16 04:11:14
