run_id,epoch,train_loss,val_loss,val_acc,val_precision,val_recall,val_f1,timestamp
20250503_174157,1,145141.75096573881,0.6802668345125416,0.80185,0.8143241564893396,0.783899571585135,0.7988222752423981,2025-05-03 17:43:11
20250503_174157,2,0.8143634783460739,0.32832281517831585,0.8638,0.8640119462419114,0.8647006077513201,0.8643561398267104,2025-05-03 17:44:26
20250503_174157,3,0.4097691065453469,0.2817071563080896,0.8883,0.8836660438587866,0.8952874364850055,0.8894387805602296,2025-05-03 17:45:41
20250503_174157,4,0.3669280034430484,0.25878574369074425,0.8974,0.8888672445699815,0.9092358274384776,0.898936170212766,2025-05-03 17:46:56
20250503_174157,5,0.3488001671877313,0.25101947558077076,0.9027,0.8821917808219178,0.9303576765965926,0.9056347589952478,2025-05-03 17:48:11
20250503_174157,6,0.332036491594416,0.24349040075947967,0.90595,0.8842819449679608,0.9349407193384477,0.908906000290571,2025-05-03 17:49:25
20250503_174157,7,0.3192716671431318,0.2318380004431628,0.9093,0.8925809223718132,0.9313539902361263,0.9115553388590931,2025-05-03 17:50:40
20250503_174157,8,0.9957118940480212,0.225152322668818,0.9124,0.8972097037108064,0.9322506725117067,0.9143946056874817,2025-05-03 17:51:55
20250503_174157,9,0.3044437847872998,0.22161802611773526,0.9136,0.8985896574882472,0.933147354787287,0.9155425219941349,2025-05-03 17:53:10
20250503_174157,10,0.30321390299086876,0.21776995873903926,0.91425,0.9001731102135025,0.9325495666035668,0.916075360900416,2025-05-03 17:54:25
20250503_174157,11,0.29375870538518783,0.21592150704015659,0.91535,0.8989290495314591,0.936634452525655,0.9173944864601122,2025-05-03 17:55:39
20250503_174157,12,0.28747334239330696,0.2119446939116792,0.91685,0.9036051667630615,0.933944405698914,0.9185243251188084,2025-05-03 17:56:54
20250503_174157,13,0.28383583229907017,0.21483021861390222,0.91545,0.8933823529411765,0.9442064361861114,0.9180915475902155,2025-05-03 17:58:09
20250503_174157,14,0.27937968195752894,0.20522552690928494,0.9197,0.910187797995524,0.9319517784198466,0.9209412228020085,2025-05-03 17:59:24
20250503_174157,15,0.27918516118475734,0.20436703621209423,0.9203,0.9075200308910126,0.936634452525655,0.9218474210629535,2025-05-03 18:00:38
20250503_174157,16,0.2739192397670543,0.20187841940529738,0.9209,0.9074698795180723,0.9380292916210022,0.9224965706447188,2025-05-03 18:01:53
20250503_174157,17,0.2703615442235419,0.19894206863415392,0.9223,0.9131197039057174,0.9340440370628674,0.9234633569739953,2025-05-03 18:03:08
20250503_174157,18,0.26421484414567337,0.19808541266601296,0.92215,0.9110120201628538,0.936335558433795,0.9235002210976269,2025-05-03 18:04:23
20250503_174157,19,0.2693499067362319,0.19860032361142244,0.92185,0.9091348010814987,0.9380292916210022,0.923356053547786,2025-05-03 18:05:38
20250503_174157,20,0.26823962026454035,0.19773879373752618,0.9224,0.9104983067247219,0.9375311348012354,0.9238170037306106,2025-05-03 18:06:52
