run_id,epoch,train_loss,val_loss,val_acc,val_precision,val_recall,val_f1,timestamp
20250504_020636,1,0.6140964152449269,0.42139370515942576,0.82105,0.8459395757445897,0.7866892497758294,0.8152392752052037,2025-05-04 02:07:07
20250504_020636,2,0.344851684014676,0.25211858078837396,0.90075,0.9329032258064516,0.86440171365946,0.8973470548689042,2025-05-04 02:07:38
20250504_020636,3,0.24770534240593345,0.20768339410424233,0.91685,0.9291717917179172,0.903158314237322,0.9159803971100894,2025-05-04 02:08:09
20250504_020636,4,0.21364409261840886,0.18562178649008274,0.9281,0.9472589202122126,0.9072432001594102,0.9268193384223918,2025-05-04 02:08:41
20250504_020636,5,0.18532166768938807,0.1722350750118494,0.932,0.9399655207382619,0.9234831124838099,0.9316514222534928,2025-05-04 02:09:12
20250504_020636,6,0.16526364932878543,0.1719123613089323,0.9339,0.931307532416114,0.9374315034372821,0.9343594836146971,2025-05-04 02:09:43
20250504_020636,7,0.14946986160288422,0.16298783905804157,0.9368,0.9423212665120501,0.9310550961442662,0.9366543049012729,2025-05-04 02:10:14
20250504_020636,8,0.13306569295414425,0.1631380643695593,0.9386,0.9436889291830362,0.9333466175151938,0.9384892807052695,2025-05-04 02:10:46
20250504_020636,9,0.11716490990277063,0.16876667141914367,0.9387,0.9437896645512239,0.9334462488791472,0.9385894610298537,2025-05-04 02:11:17
20250504_020636,10,0.1048822563962411,0.172468963265419,0.93875,0.9333202202989772,0.9455016439175052,0.9393714427122,2025-05-04 02:11:48
20250504_020636,11,0.09553138810699269,0.17147905230522156,0.9394,0.9474698306459791,0.9308558334163595,0.9390893557141421,2025-05-04 02:12:19
20250504_020636,12,0.08750950276725374,0.1831980047747493,0.94,0.9395205411320005,0.9410182325396035,0.9402687904430065,2025-05-04 02:12:50
