run_id,epoch,train_loss,val_loss,val_acc,val_precision,val_recall,val_f1,timestamp
20250504_015343,1,0.580967324770103,0.3066574275493622,0.87385,0.8823529411764706,0.8638039254757398,0.8729799123999396,2025-05-04 01:54:53
20250504_015343,2,0.2578866351711548,0.21091421619057654,0.9167,0.951072313826921,0.8792467868885125,0.9137502588527645,2025-05-04 01:56:02
20250504_015343,3,0.19759819643982388,0.18075414262712003,0.92845,0.9472043234254832,0.9080402510710371,0.9272089119487258,2025-05-04 01:57:12
20250504_015343,4,0.17268149908316338,0.16639544237405063,0.9343,0.9416708860759494,0.9264720534024111,0.9340096424266774,2025-05-04 01:58:22
20250504_015343,5,0.1460498604228941,0.16363039575517177,0.93825,0.9515698748204392,0.9239812693035767,0.9375726633978668,2025-05-04 01:59:32
20250504_015343,6,0.1266189782043635,0.16139177214354278,0.9392,0.9391616050980782,0.9397230248082096,0.9394422310756972,2025-05-04 02:00:42
20250504_015343,7,0.10228902701351603,0.16382965333759786,0.9413,0.9451531893520844,0.9374315034372821,0.9412765106042417,2025-05-04 02:01:52
20250504_015343,8,0.0806510280186342,0.17216273937374355,0.94015,0.9416466826538769,0.9389259738965826,0.9402843601895735,2025-05-04 02:03:01
20250504_015343,9,0.06144047211224245,0.1946160377934575,0.9405,0.9529953917050691,0.9271694729500847,0.9399050600949399,2025-05-04 02:04:11
20250504_015343,10,0.04875012150949846,0.23179676644504071,0.93725,0.9290599960914598,0.947295008468666,0.9380888954664299,2025-05-04 02:05:20
20250504_015343,11,0.03818380051308264,0.25970960818231104,0.93735,0.9624131396083386,0.9107302978977783,0.9358587151266957,2025-05-04 02:06:30
