run_id,epoch,train_loss,val_loss,val_acc,val_precision,val_recall,val_f1,timestamp
20250503_163713,1,0.21101455183139742,0.09659158746907666,0.9673,0.96751370204285,0.9673209126232938,0.9674172977281785,2025-05-03 16:37:27
20250503_163713,2,0.10253574617350025,0.07789060357175055,0.97195,0.9729486923537632,0.971106904453522,0.9720269259536275,2025-05-03 16:37:41
20250503_163713,3,0.08385126094526446,0.07302637916698956,0.9734,0.9660684515053447,0.9814685663046727,0.9737076208362163,2025-05-03 16:37:55
20250503_163713,4,0.07468874778535002,0.06933217464240303,0.97455,0.9653252588396171,0.9846567699511807,0.9748951911220716,2025-05-03 16:38:09
20250503_163713,5,0.06803762802937582,0.06477142440950036,0.9774,0.9722140112326337,0.9830626681279266,0.9776082433369662,2025-05-03 16:38:23
20250503_163713,6,0.061767577382324856,0.061718512990861944,0.9784,0.9749777470082088,0.9821659858523463,0.9785586658725431,2025-05-03 16:38:37
20250503_163713,7,0.05926299471455787,0.061961566572593656,0.9776,0.9716674864731923,0.9840589817674604,0.9778239778239778,2025-05-03 16:38:51
20250503_163713,8,0.05405374087675262,0.058651503685648275,0.9786,0.9728373191614998,0.9848560326790874,0.9788097831468462,2025-05-03 16:39:05
20250503_163713,9,0.048546558800044215,0.05887242855954986,0.97895,0.9741617357001973,0.9841586131314137,0.9791346582742727,2025-05-03 16:39:19
20250503_163713,10,0.05035077732926143,0.06051401244357798,0.979,0.9738839065733714,0.9845571385872273,0.9791914387633769,2025-05-03 16:39:33
20250503_163713,11,0.04682048990615586,0.06009509186942581,0.97905,0.9733267716535433,0.9852545581349008,0.9792543447046591,2025-05-03 16:39:46
20250503_163713,12,0.044729795118273574,0.059925684313865225,0.97865,0.9708937671501372,0.9870479226860616,0.9789042043377304,2025-05-03 16:40:00
20250503_163713,13,0.04286958515715561,0.06209962339004039,0.9785,0.9706084059958852,0.9870479226860616,0.9787591385101758,2025-05-03 16:40:14
