run_id,epoch,train_loss,val_acc,val_precision,val_recall,val_f1,timestamp
20250321_204143,1,0.24698192782623776,0.92496,0.9448740334247943,0.9035541067027113,0.9237522354088766,2025-03-21 20:45:03
20250321_204143,2,0.15893782504894627,0.93156,0.9391367604267701,0.9238292120537489,0.9314200969978756,2025-03-21 20:48:24
20250321_204143,3,0.13462589098833527,0.93172,0.951262039189638,0.9109485568895603,0.9306689411478006,2025-03-21 20:51:45
20250321_204143,4,0.10664193048666362,0.9316,0.9301036966674583,0.9342450504889879,0.9321697738992464,2025-03-21 20:55:06
20250321_204143,5,0.08086717940085017,0.93444,0.9633960345704118,0.9040311680050886,0.9327700069732147,2025-03-21 20:58:27
20250321_204143,6,0.06565142925765124,0.93432,0.9376450812454975,0.9313826826747237,0.9345033905065816,2025-03-21 21:01:48
20250321_204143,7,0.05137551424678402,0.93172,0.9363359023763648,0.9273276616045162,0.9318100107857628,2025-03-21 21:05:09
20250321_204143,8,0.039916021815730014,0.93268,0.9303887484197219,0.9362328059155601,0.9333016288194032,2025-03-21 21:08:30
20250321_204143,9,0.03022056662009905,0.93292,0.9414385225984124,0.9241472529220005,0.9327127552862817,2025-03-21 21:11:51
20250321_204143,10,0.025345912477940817,0.93084,0.9366446626952182,0.9251013755267552,0.9308372334893396,2025-03-21 21:15:13
20250321_204143,11,0.022610161545366183,0.93384,0.9498393872003954,0.9169118231692772,0.9330852010680476,2025-03-21 21:18:34
20250321_204143,12,0.016893590579453836,0.93076,0.9330777831017409,0.928997376162837,0.9310331088888003,2025-03-21 21:21:55
20250321_204143,13,0.014453407754808101,0.93232,0.9346003353828954,0.9305875805040947,0.9325896414342629,2025-03-21 21:25:16
20250321_204143,14,0.01498290677103945,0.93416,0.9536061083907378,0.9135723940526358,0.933160074717778,2025-03-21 21:28:37
20250321_204143,15,0.014489886244646125,0.93216,0.952808988764045,0.9102329649359943,0.9310344827586207,2025-03-21 21:31:59
20250321_204143,16,0.012378367899623842,0.93452,0.9488021004266491,0.9194561501152898,0.933898647284474,2025-03-21 21:35:20
20250321_204143,17,0.011432116391099397,0.9314,0.9466282894736842,0.9152421086109566,0.9306706552936896,2025-03-21 21:38:41
20250321_204143,18,0.010794764483634997,0.932,0.9486841019717845,0.9142879860062018,0.9311685156692849,2025-03-21 21:42:02
20250321_204143,19,0.009691109994581872,0.93192,0.9539193588780366,0.9085632503776735,0.9306890373024923,2025-03-21 21:45:23
20250321_204143,20,0.009334541527831674,0.93204,0.9402622632345798,0.9235906814025602,0.9318519112751193,2025-03-21 21:48:45
