run_id,epoch,train_loss,val_acc,val_precision,val_recall,val_f1,timestamp
20250410_235259,1,0.10199172544500955,0.9768863179074446,0.9853988421537989,0.9680893899738272,0.9766674283392998,2025-04-11 00:03:39
20250410_235259,2,0.05764854255346222,0.9790995975855131,0.980271456682981,0.9778538353130662,0.9790611535263436,2025-04-11 00:14:21
20250410_235259,3,0.03934032763799157,0.9791750503018108,0.9799354708610607,0.9783571572377693,0.9791456780173282,2025-04-11 00:25:02
20250410_235259,4,0.023867185632216088,0.979476861167002,0.9838480292563998,0.9749345681497886,0.9793710183031651,2025-04-11 00:35:44
20250410_235259,5,0.015571165946765044,0.9788229376257546,0.9894525622556082,0.9679383933964163,0.9785772440464074,2025-04-11 00:46:26
20250410_235259,6,0.01133991998228023,0.9778420523138833,0.9811951948907699,0.974330581840145,0.977750839710079,2025-04-11 00:57:08
20250410_235259,7,0.008082649266987168,0.9790995975855131,0.980853750947209,0.9772498490034226,0.9790484834732622,2025-04-11 01:07:50
20250410_235259,8,0.006942315551884462,0.977238430583501,0.9747634069400631,0.9798167908194081,0.9772835663545771,2025-04-11 01:18:31
20250410_235259,9,0.004974243631350042,0.9764587525150905,0.9781774095776925,0.9746325749949668,0.9764017749092376,2025-04-11 01:29:13
20250410_235259,10,0.004865478834212047,0.9757796780684105,0.9728850867977388,0.978810146970002,0.975838623077502,2025-04-11 01:39:55
20250410_235259,11,0.004502592729635514,0.9776408450704225,0.9831474975815895,0.9719146366015704,0.9774987977422865,2025-04-11 01:50:37
20250410_235259,12,0.00398870294255877,0.9770372233400403,0.973188876129612,0.9810750956311657,0.9771160738902674,2025-04-11 02:01:18
20250410_235259,13,0.004137505270825851,0.9788229376257546,0.9837282619749822,0.9737265955305013,0.9787018768654828,2025-04-11 02:12:00
20250410_235259,14,0.0034734964378181103,0.9786217303822937,0.9793325940114931,0.9778538353130662,0.9785926560217599,2025-04-11 02:22:42
20250410_235259,15,0.0030975185566478216,0.9774647887323944,0.9772109870208271,0.9777028387356553,0.9774568510038746,2025-04-11 02:33:23
20250410_235259,16,0.002920757347449038,0.9782193158953723,0.9798484848484849,0.976494866116368,0.9781688010487043,2025-04-11 02:44:05
20250410_235259,17,0.0028647993849993387,0.9781941649899396,0.9798474670437901,0.9764445339238977,0.9781430408147831,2025-04-11 02:54:46
20250410_235259,18,0.0022519135917425568,0.9769366197183098,0.9851518099431673,0.9684417153211193,0.9767252975963857,2025-04-11 03:05:28
20250410_235259,19,0.002107845472137644,0.9775402414486921,0.978465883302234,0.9765451983088383,0.9775045973247348,2025-04-11 03:16:09
20250410_235259,20,0.0022456963729431344,0.9779678068410462,0.9763242375601926,0.9796657942419972,0.9779921615917998,2025-04-11 03:26:51
