run_id,epoch,train_loss,val_acc,val_precision,val_recall,val_f1,timestamp
20250316_175247,1,0.3270722629674059,0.88084,0.8714600377595972,0.8917330757465991,0.8814800079570321,2025-03-16 17:54:30
20250316_175247,2,0.23597412797981562,0.89012,0.8787380616878033,0.9035659663527328,0.890979084811684,2025-03-16 17:56:13
20250316_175247,3,0.18346604819285584,0.88812,0.8984271523178808,0.8736215084923127,0.885850712157695,2025-03-16 17:57:56
20250316_175247,4,0.13264900143337738,0.89056,0.8977580684897758,0.8799806809949288,0.8887804878048781,2025-03-16 17:59:40
20250316_175247,5,0.09261590811986566,0.89028,0.8862112990743696,0.8939869596715769,0.8900821478661591,2025-03-16 18:01:23
20250316_175247,6,0.06425057857618396,0.89456,0.8864408118139462,0.9035659663527328,0.8949214701427091,2025-03-16 18:03:06
20250316_175247,7,0.043509539051470904,0.8884,0.8989480659322455,0.8736215084923127,0.8861038536903985,2025-03-16 18:04:49
20250316_175247,8,0.033118657728040485,0.89292,0.895150827116445,0.8885937374225228,0.8918602302565138,2025-03-16 18:06:33
20250316_175247,9,0.0264298591314602,0.8972,0.8820473051570377,0.9155598486677936,0.8984911920372858,2025-03-16 18:08:16
20250316_175247,10,0.022746564578837097,0.89388,0.8929375804375804,0.8935844803992594,0.8932609132971233,2025-03-16 18:09:59
