run_id,epoch,train_loss,val_acc,val_precision,val_recall,val_f1,timestamp
20250319_154021,1,0.3567671461575696,0.9592,0.9573407202216067,0.9617555855927487,0.9595430747263208,2025-03-19 15:40:34
20250319_154021,2,0.14445416639451267,0.96572,0.9606193994654928,0.9716943627256103,0.966125143286296,2025-03-19 15:40:48
20250319_154021,3,0.11108050910996742,0.9674,0.9590227911333126,0.9769420370517612,0.9678994840285163,2025-03-19 15:41:01
20250319_154021,4,0.09426526066397323,0.96996,0.9613044156654704,0.9797248946489624,0.9704272494585549,2025-03-19 15:41:15
20250319_154021,5,0.08305571375250005,0.9714,0.9597674418604651,0.9844159974556731,0.9719354712093261,2025-03-19 15:41:29
20250319_154021,6,0.07558085178943719,0.97324,0.9614073155610663,0.9864037528822454,0.9737451434402103,2025-03-19 15:41:42
20250319_154021,7,0.07097065621087341,0.97472,0.9648945279053476,0.9856086507116164,0.9751415984896161,2025-03-19 15:41:56
20250319_154021,8,0.0666196314985452,0.97396,0.9611042375502629,0.9882324878746919,0.9744795954369047,2025-03-19 15:42:10
20250319_154021,9,0.06177153231791493,0.97452,0.9617169373549884,0.9887095491770692,0.9750264633237935,2025-03-19 15:42:23
20250319_154021,10,0.05772773143486912,0.97424,0.9599167501734371,0.9901407330842014,0.9747945205479452,2025-03-19 15:42:37
20250319_154021,11,0.05409742905726644,0.97548,0.9623589426495595,0.9899817126500755,0.9759749167156575,2025-03-19 15:42:50
20250319_154021,12,0.05165935065724006,0.97344,0.9572426498810164,0.9914924067742705,0.9740665521012342,2025-03-19 15:43:04
20250319_154021,13,0.04958888920036708,0.97548,0.9617165791911083,0.9906973046036416,0.975991853679552,2025-03-19 15:43:17
20250319_154021,14,0.04753719960801861,0.97816,0.9685333748734325,0.9887095491770692,0.9785174693106704,2025-03-19 15:43:31
20250319_154021,15,0.04444925998952113,0.97728,0.9657178313813697,0.9899817126500755,0.9776992540243423,2025-03-19 15:43:44
20250319_154021,16,0.04352028232042481,0.9776,0.9667521168336829,0.9895046513476982,0.9779960707269155,2025-03-19 15:43:58
20250319_154021,17,0.040822227745234564,0.97676,0.9638824439288476,0.9909358352548302,0.9772219390755479,2025-03-19 15:44:11
20250319_154021,18,0.039553248165111965,0.97712,0.9644819314400681,0.9910153454718932,0.9775686274509804,2025-03-19 15:44:25
20250319_154021,19,0.038049626202151486,0.97748,0.9651540963295648,0.9910153454718932,0.9779137734886822,2025-03-19 15:44:39
20250319_154021,20,0.03700765262858397,0.97644,0.9627142195460862,0.9915719169913334,0.9769300066585719,2025-03-19 15:44:52
20250319_154021,21,0.03583283026126169,0.97704,0.964117237645967,0.9912538761230818,0.9774972557628979,2025-03-19 15:45:06
20250319_154021,22,0.0333505679162688,0.97728,0.9645647969052225,0.9912538761230818,0.9777272370794448,2025-03-19 15:45:19
20250319_154021,23,0.03168605759004955,0.9788,0.9695221763192766,0.9889480798282579,0.9791387861135165,2025-03-19 15:45:33
20250319_154021,24,0.03231082431224434,0.97868,0.9695150475596445,0.9887095491770692,0.9790182261937567,2025-03-19 15:45:46
20250319_154021,25,0.02963113587755127,0.97756,0.9660977501939488,0.9901407330842014,0.9779714925197314,2025-03-19 15:46:00
