run_id,epoch,train_loss,val_acc,val_precision,val_recall,val_f1,timestamp
20250321_140721,1,0.25228145110363864,0.92768,0.9376574819149801,0.9172298640375288,0.9273311897106109,2025-03-21 14:08:48
20250321_140721,2,0.15374081840320508,0.93576,0.954888465046853,0.915560149479208,0.9348108459165448,2025-03-21 14:10:15
20250321_140721,3,0.12032256792394483,0.93752,0.9499959146989133,0.924465293790252,0.9370567375886525,2025-03-21 14:11:41
20250321_140721,4,0.09093003806208266,0.93828,0.9626027167533121,0.9127772918820068,0.937028119005836,2025-03-21 14:13:08
20250321_140721,5,0.06610387107547448,0.93584,0.960315462706603,0.9100739445018685,0.9345199216198563,2025-03-21 14:14:35
20250321_140721,6,0.047140732407569885,0.93792,0.9420963990696929,0.9340065198377991,0.9380340174079693,2025-03-21 14:16:02
20250321_140721,7,0.037017901637116254,0.93716,0.9534442979564931,0.92001272163473,0.9364302189131226,2025-03-21 14:17:29
20250321_140721,8,0.027450301750962223,0.93672,0.9581631802650221,0.914128965572076,0.9356282552083334,2025-03-21 14:18:55
20250321_140721,9,0.022506478695566354,0.93936,0.9535055350553505,0.924544804007315,0.9388018730825125,2025-03-21 14:20:22
20250321_140721,10,0.01742809644716532,0.9382,0.9449104694305533,0.9314621928917866,0.9381381381381382,2025-03-21 14:21:49
20250321_140721,11,0.012875773082328897,0.93508,0.9351660575242333,0.9358352548302457,0.9355005365020069,2025-03-21 14:23:16
20250321_140721,12,0.012122673711891532,0.93532,0.9665418014643283,0.9026794943150195,0.9335197138510875,2025-03-21 14:24:42
20250321_140721,13,0.01157609482500132,0.93424,0.9712906285024571,0.8957621054305478,0.9319986763732627,2025-03-21 14:26:09
20250321_140721,14,0.010404875619593551,0.93656,0.9432212275183482,0.9298719885505288,0.9364990390775144,2025-03-21 14:27:36
20250321_140721,15,0.009216333221530124,0.93856,0.9606174384647476,0.9154011290450823,0.9374643758651575,2025-03-21 14:29:03
20250321_140721,16,0.00634270885699511,0.938,0.9553224874060616,0.9197741909835414,0.9372113748683464,2025-03-21 14:30:29
20250321_140721,17,0.006553168634869804,0.9376,0.9529643943754625,0.9214439055418622,0.9369391219985448,2025-03-21 14:31:56
20250321_140721,18,0.0064957857953200785,0.93816,0.9515349979533361,0.9241472529220005,0.9376411745724427,2025-03-21 14:33:23
20250321_140721,19,0.006452863939149229,0.93628,0.9605064564816368,0.9107895364554345,0.9349875525445864,2025-03-21 14:34:50
20250321_140721,20,0.005880218154836294,0.93604,0.939823717948718,0.9325753359306671,0.936185497066688,2025-03-21 14:36:17
