run_id,epoch,train_loss,val_acc,val_precision,val_recall,val_f1,timestamp
20250319_141240,1,0.09589773647132374,0.98304,0.9795596243390419,0.9868808141846227,0.9832065906210393,2025-03-19 14:14:05
20250319_141240,2,0.03895727014105742,0.98512,0.9824492054707882,0.9880734674405661,0.9852533100769048,2025-03-19 14:15:32
20250319_141240,3,0.025407419730053872,0.98456,0.9836546853923669,0.9856881609286793,0.9846703733121525,2025-03-19 14:16:59
20250319_141240,4,0.01638854362805482,0.98672,0.9855658656515187,0.9880734674405661,0.9868180735329151,2025-03-19 14:18:26
20250319_141240,5,0.009874223728290422,0.98564,0.9812509847171892,0.99037926373539,0.9857939931146373,2025-03-19 14:19:53
20250319_141240,6,0.0071640966806978896,0.98492,0.9801637279596978,0.9900612228671384,0.9850876152050947,2025-03-19 14:21:20
20250319_141240,7,0.006096194930442729,0.98572,0.9856143697345414,0.9860062017969309,0.9858102468301602,2025-03-19 14:22:47
20250319_141240,8,0.0047751872002014095,0.98628,0.9845532319391636,0.9882324878746919,0.9863894289909131,2025-03-19 14:24:14
20250319_141240,9,0.003561666953766665,0.986,0.9814916909506183,0.9908563250377673,0.9861517765292396,2025-03-19 14:25:41
20250319_141240,10,0.003085457291075925,0.9848,0.9784262963834628,0.9916514272083963,0.984994471647449,2025-03-19 14:27:08
20250319_141240,11,0.0024491136422524146,0.98592,0.9814887751083103,0.9906973046036416,0.9860715416270972,2025-03-19 14:28:35
20250319_141240,12,0.0023502902023167173,0.98704,0.9858060423439854,0.9884710185258806,0.9871367317770366,2025-03-19 14:30:02
20250319_141240,13,0.0021086762116821626,0.98588,0.9838505383153895,0.988152977657629,0.9859970645404419,2025-03-19 14:31:29
20250319_141240,14,0.0020570324236514415,0.986,0.9854681172079727,0.986721793750497,0.9860945570123163,2025-03-19 14:32:57
20250319_141240,15,0.0015298781997821575,0.98548,0.9792811175639617,0.9921284885107736,0.9856629408744422,2025-03-19 14:34:24
20250319_141240,16,0.002399684787973592,0.98544,0.9847582757799476,0.9863242426651825,0.9855406371653294,2025-03-19 14:35:51
20250319_141240,17,0.0016774637612494796,0.98512,0.98267816182868,0.9878349367893774,0.9852498017446472,2025-03-19 14:37:18
20250319_141240,18,0.0015173034393302835,0.98572,0.983156729400601,0.9885505287429435,0.9858462514371803,2025-03-19 14:38:45
20250319_141240,19,0.0011147158178214742,0.98656,0.9830321205903244,0.99037926373539,0.9866920152091255,2025-03-19 14:40:12
20250319_141240,20,0.0009217295110971884,0.9852,0.9824519800806261,0.9882324878746919,0.985333756143967,2025-03-19 14:41:39
20250319_141240,21,0.0015781897598163615,0.98576,0.9846141644856848,0.9871193448358114,0.9858651631858969,2025-03-19 14:43:06
20250319_141240,22,0.0014621691980148145,0.98536,0.9852952865432001,0.9856086507116164,0.9854519437157166,2025-03-19 14:44:33
20250319_141240,23,0.0008771280867420216,0.9864,0.9837906222819641,0.9892661206965095,0.9865207738661592,2025-03-19 14:46:00
20250319_141240,24,0.001314892140027307,0.98568,0.9811766559029692,0.9905382841695158,0.9858352457070507,2025-03-19 14:47:27
20250319_141240,25,0.0011702599505679864,0.9856,0.9841483712451454,0.9872783652699372,0.9857108835437008,2025-03-19 14:48:54
