run_id,epoch,train_loss,val_loss,val_acc,val_precision,val_recall,val_f1,timestamp
20250503_144826,1,0.3849153233913042,0.1157311212271452,0.96025,0.9556300532439361,0.9656271794360864,0.9606026066703008,2025-05-03 14:48:57
20250503_144826,2,0.1022508435772132,0.07054403861984611,0.97275,0.9738418530351438,0.9718043240011955,0.972822021642647,2025-05-03 14:49:28
20250503_144826,3,0.0709027926106069,0.059846406895667316,0.979,0.9733241460773698,0.9851549267709475,0.9792038027332145,2025-05-03 14:49:59
20250503_144826,4,0.056920473353337435,0.052553010545670985,0.98235,0.9748921145547274,0.9903357576965228,0.9825532545840953,2025-05-03 14:50:30
20250503_144826,5,0.04385146249275086,0.04892749334685505,0.98375,0.9810778680404201,0.9866493972302481,0.9838557448710943,2025-05-03 14:51:01
20250503_144826,6,0.03761214238859839,0.052607632847502826,0.98385,0.9788996253204496,0.9891401813290824,0.9839932603201348,2025-05-03 14:51:33
20250503_144826,7,0.032746883527517825,0.06091634826734662,0.9805,0.9705394595649205,0.9912324399721032,0.9807768138801262,2025-05-03 14:52:04
20250503_144826,8,0.027444748334207777,0.05126650799065828,0.98385,0.9771119842829077,0.9910331772441965,0.9840233466884305,2025-05-03 14:52:35
20250503_144826,9,0.02093601967918418,0.05875372299924493,0.98285,0.972785797893094,0.9936235927069842,0.9830942875449751,2025-05-03 14:53:06
20250503_144826,10,0.018694929186633583,0.05465486729517579,0.98485,0.9783762531944171,0.99173059679187,0.9850081638711593,2025-05-03 14:53:37
