run_id,epoch,train_loss,val_acc,val_precision,val_recall,val_f1,timestamp
20250319_210814,1,0.08493533751803352,0.98316,0.9901612903225806,0.9762264450981951,0.9831444929334988,2025-03-19 21:11:10
20250319_210814,2,0.036695647544510435,0.98644,0.9878029336734694,0.9852110996263019,0.9865053142788902,2025-03-19 21:14:08
20250319_210814,3,0.024720921246303124,0.98712,0.9859624078039496,0.9884710185258806,0.9872151195108394,2025-03-19 21:17:06
20250319_210814,4,0.018408317951669872,0.98696,0.9859579531931774,0.988152977657629,0.9870542450957033,2025-03-19 21:20:03
20250319_210814,5,0.013679349230886071,0.98656,0.9873397563500279,0.985926691579868,0.9866327180140039,2025-03-19 21:23:01
20250319_210814,6,0.010669875933523306,0.9856,0.9854565683859176,0.985926691579868,0.985691573926868,2025-03-19 21:25:59
20250319_210814,7,0.007812672421521326,0.987,0.9862676615335768,0.9879144470064404,0.9870903674280039,2025-03-19 21:28:57
20250319_210814,8,0.005447575372008849,0.98604,0.9860868182540945,0.9861652222310567,0.9861260186841582,2025-03-19 21:31:55
20250319_210814,9,0.004810624646345045,0.9862,0.9857823669579031,0.9868013039675598,0.9862915722970557,2025-03-19 21:34:52
20250319_210814,10,0.005115168504766089,0.9874,0.9855083940449794,0.9895046513476982,0.9875024796667328,2025-03-19 21:37:50
20250319_210814,11,0.005351357593006115,0.98584,0.9810310901219992,0.9910153454718932,0.9859979432006961,2025-03-19 21:40:48
20250319_210814,12,0.004424765385709104,0.98608,0.9883395894896574,0.9839389361532958,0.986134353334927,2025-03-19 21:43:46
20250319_210814,13,0.003535358892037945,0.98756,0.986051672214297,0.9892661206965095,0.9876562810081365,2025-03-19 21:46:43
20250319_210814,14,0.0026495894207827723,0.98556,0.9853011282377244,0.9860062017969309,0.9856535389262012,2025-03-19 21:49:41
20250319_210814,15,0.003539709546131691,0.98584,0.9870885470630429,0.9847340383239246,0.985909886960675,2025-03-19 21:52:39
20250319_210814,16,0.002978616555098656,0.9868,0.9837269926534481,0.9901407330842014,0.9869234427009035,2025-03-19 21:55:37
20250319_210814,17,0.0029329931407299182,0.98748,0.9887613582018173,0.9863242426651825,0.9875412968196473,2025-03-19 21:58:35
20250319_210814,18,0.002889326074048988,0.98688,0.987192745207223,0.986721793750497,0.9869572132972801,2025-03-19 22:01:33
20250319_210814,19,0.0026679942676517995,0.987,0.9864993646759848,0.9876759163552516,0.9870872899201398,2025-03-19 22:04:30
20250319_210814,20,0.0036925934503883907,0.98748,0.9857414448669202,0.9894251411306353,0.9875798579421452,2025-03-19 22:07:28
