run_id,epoch,train_loss,val_acc,val_precision,val_recall,val_f1,timestamp
20250317_133935,1,0.24319995858636842,0.93096,0.9407750426517183,0.9207283135882961,0.9306437354335771,2025-03-17 13:41:08
20250317_133935,2,0.14773705525665867,0.93812,0.9559358465608465,0.9193766398982269,0.937299882462611,2025-03-17 13:42:44
20250317_133935,3,0.11427800544873387,0.93928,0.9503216874338302,0.9278047229068935,0.9389282265851303,2025-03-17 13:44:19
20250317_133935,4,0.08451654982506013,0.93968,0.9646545210309798,0.9135723940526358,0.9384188173799412,2025-03-17 13:45:54
20250317_133935,5,0.059322413576602125,0.93964,0.9392063492063492,0.9409239087222708,0.9400643444413552,2025-03-17 13:47:29
20250317_133935,6,0.04183043305109553,0.93844,0.9570978963061123,0.9188200683787867,0.9375684556407448,2025-03-17 13:49:04
20250317_133935,7,0.0324639147527668,0.93692,0.9388064464656135,0.935596724179057,0.9371988371629963,2025-03-17 13:50:39
20250317_133935,8,0.02236834474440132,0.93724,0.9400383754397186,0.934881132225491,0.9374526609527606,2025-03-17 13:52:14
20250317_133935,9,0.017238155590230914,0.93904,0.9627396801473667,0.9142084757891389,0.9378466557911909,2025-03-17 13:53:49
20250317_133935,10,0.0144832529916371,0.9404,0.9497039020037317,0.9308261111552835,0.940170253774494,2025-03-17 13:55:25
20250317_133935,11,0.010927849421499386,0.93944,0.9461966604823747,0.93265484614773,0.9393769520301113,2025-03-17 13:57:00
20250317_133935,12,0.009373023068979002,0.93916,0.9468153895893954,0.9313826826747237,0.939035632690689,2025-03-17 13:58:35
20250317_133935,13,0.009725813131833284,0.93932,0.9462556488056811,0.9323368052794784,0.9392446633825944,2025-03-17 14:00:10
20250317_133935,14,0.007938790635592273,0.93824,0.9454178441663302,0.9309851315894092,0.9381459818924766,2025-03-17 14:01:45
20250317_133935,15,0.007328250534716854,0.93876,0.9568238213399504,0.9197741909835414,0.9379332711720112,2025-03-17 14:03:20
20250317_133935,16,0.006455600715074435,0.94048,0.9484752891692955,0.9323368052794784,0.940336808340016,2025-03-17 14:04:55
20250317_133935,17,0.0064212002321843336,0.93996,0.9438922731644758,0.936312316132623,0.9400870155270826,2025-03-17 14:06:30
20250317_133935,18,0.005878640098424413,0.93968,0.9580402217992221,0.9204102727200445,0.9388483373884834,2025-03-17 14:08:06
20250317_133935,19,0.004127391774783887,0.94172,0.9611046608061038,0.9214439055418622,0.9408565049726,2025-03-17 14:09:41
20250317_133935,20,0.005044254801809458,0.93952,0.9396805213383136,0.9401288065516419,0.9399046104928458,2025-03-17 14:11:16
20250317_133935,21,0.005125765628678341,0.93808,0.9646136995534585,0.9103124751530571,0.9366767569336497,2025-03-17 14:12:51
20250317_133935,22,0.004370136339523114,0.94012,0.9495293735800064,0.930428560069969,0.939881932452512,2025-03-17 14:14:26
20250317_133935,23,0.00368308353676939,0.94124,0.9491347242438946,0.9332114176671702,0.9411057210439803,2025-03-17 14:16:01
20250317_133935,24,0.0043294437373766585,0.94116,0.9543446244477173,0.9274071718215791,0.9406830920601638,2025-03-17 14:17:36
20250317_133935,25,0.0035624688491324237,0.94088,0.9482271222033761,0.9334499483183589,0.9407805112589149,2025-03-17 14:19:12
