run_id,epoch,train_loss,val_acc,val_precision,val_recall,val_f1,timestamp
20250321_150116,1,0.26810282418111553,0.92208,0.952028578719061,0.8899578595849567,0.9199473987014054,2025-03-21 15:02:17
20250321_150116,2,0.17067216924664114,0.93212,0.9440091413646752,0.9196151705494156,0.9316525031213501,2025-03-21 15:03:18
20250321_150116,3,0.14379716466884224,0.93644,0.9527027027027027,0.9192971296811641,0.9357018573220572,2025-03-21 15:04:20
20250321_150116,4,0.1186455634682357,0.93624,0.964083495309727,0.9070525562534786,0.9346988938959443,2025-03-21 15:05:21
20250321_150116,5,0.10023797143782888,0.93768,0.9420685228275696,0.9335294585354218,0.9377795527156549,2025-03-21 15:06:23
20250321_150116,6,0.08165575850273477,0.93792,0.9562194819167426,0.9186610479446609,0.9370640713706407,2025-03-21 15:07:24
20250321_150116,7,0.06756906431852555,0.93832,0.9410824206571269,0.9359942752643715,0.9385314518057881,2025-03-21 15:08:25
20250321_150116,8,0.057754852283163134,0.93776,0.9448615483975136,0.9305875805040947,0.9376702451530203,2025-03-21 15:09:27
20250321_150116,9,0.044144186051879204,0.93836,0.9508169934640522,0.9253399061779438,0.93790546802595,2025-03-21 15:10:28
20250321_150116,10,0.03530053518154994,0.93964,0.9539786710418375,0.9246243142243779,0.9390721524609359,2025-03-21 15:11:29
20250321_150116,11,0.029516539168955924,0.93756,0.9494125326370757,0.9251808857438181,0.9371400958402126,2025-03-21 15:12:31
20250321_150116,12,0.024434198758431842,0.93784,0.9389884508164078,0.9373459489544407,0.9381664809804233,2025-03-21 15:13:32
20250321_150116,13,0.021241374259979344,0.93816,0.9652467313369886,0.9098354138506798,0.9367223313686968,2025-03-21 15:14:34
20250321_150116,14,0.01840893692355983,0.94024,0.94903168300786,0.9312236622405979,0.9400433421622924,2025-03-21 15:15:35
20250321_150116,15,0.015585947697855481,0.938,0.9493846279240362,0.9261350083485728,0.9376157127907913,2025-03-21 15:16:36
20250321_150116,16,0.015504908144512042,0.93856,0.9471850951802349,0.9297129681164029,0.9383677072466095,2025-03-21 15:17:38
20250321_150116,17,0.014309408032290992,0.93728,0.943089430894309,0.9315417031088495,0.93728,2025-03-21 15:18:39
20250321_150116,18,0.011773853216694073,0.93756,0.9550561797752809,0.9191381092470382,0.9367529678700215,2025-03-21 15:19:40
20250321_150116,19,0.010827733604490858,0.93808,0.9467714494045207,0.9291563965969627,0.9378812199036918,2025-03-21 15:20:42
20250321_150116,20,0.009298379292638758,0.93836,0.9485449520403186,0.9278047229068935,0.9380602114232888,2025-03-21 15:21:43
